subject:1004:1786559551152203500,{'subject': 'powershell.exe'},19942410
subject:10212:1786558958696433000,{'subject': 'powershell.exe'},19914407
subject:1060:1786558775060681400,{'subject': 'reg.exe'},19909163
subject:1064:1786558867803237000,{'subject': 'conhost.exe'},19912194
subject:1316:1786558557434818100,{'subject': 'conhost.exe'},19896643
subject:1456:1786558305945468200,{'subject': 'schtasks.exe'},19889392
subject:1696:1786559458755678700,{'subject': 'cmd.exe'},19931376
subject:2152:1786558306033788200,{'subject': 'wupdate.exe'},19889600
subject:2292:1786558774959676200,{'subject': 'conhost.exe'},19908966
subject:2652:1786559365647632300,{'subject': 'conhost.exe'},19928061
subject:2680:1786558305923662900,{'subject': 'schtasks.exe'},19889292
subject:2952:1786558306000313400,{'subject': 'schtasks.exe'},19889509
subject:3228:1786558557598971000,{'subject': 'net1.exe'},19896916
subject:3960:1786558675882720800,{'subject': 'wermgr.exe'},19902278
subject:4268:1786558369526097900,{'subject': 'conhost.exe'},19890887
subject:4268:1786558674512420600,{'subject': 'powershell.exe'},19899820
subject:4764:1786558461841721200,{'subject': 'cmd.exe'},19894251
subject:4812:1786558461845973700,{'subject': 'conhost.exe'},19894261
subject:4840:1786558557427918700,{'subject': 'cmd.exe'},19896633
subject:5056:1786558306700485400,{'subject': 'wermgr.exe'},19890083
subject:5076:1786559458844088400,{'subject': 'ROUTE.EXE'},19931583
subject:5520:1786560048170388800,{'subject': 'powershell.exe'},19970497
subject:5852:1786559675693948900,{'subject': 'cmd.exe'},19957610
subject:5928:1786558557544591900,{'subject': 'net.exe'},19896864
subject:6096:1786559365729990200,{'subject': 'ARP.EXE'},19928256
subject:6164:1786559365640390400,{'subject': 'cmd.exe'},19928051
subject:6208:1786560048176822400,{'subject': 'conhost.exe'},19970507
subject:6212:1786559767472870300,{'subject': 'conhost.exe'},19961465
subject:6276:1786558369521183200,{'subject': 'cmd.exe'},19890869
subject:692:1786558683479385600,{'subject': 'powershell.exe'},19903177
subject:7228:1786559458759256900,{'subject': 'conhost.exe'},19931386
subject:7420:1786559675698908900,{'subject': 'conhost.exe'},19957621
subject:7432:1786558774956403100,{'subject': 'cmd.exe'},19908956
subject:7460:1786558958701218400,{'subject': 'conhost.exe'},19914418
subject:7484:1786558369601330600,{'subject': 'whoami.exe'},19891089
subject:8220:1786558674519665300,{'subject': 'conhost.exe'},19899833
subject:8632:1786559675865469400,{'subject': 'tar.exe'},19957819
subject:892:1786558683488423600,{'subject': 'conhost.exe'},19903187
subject:9008:1786559551154870600,{'subject': 'conhost.exe'},19942420
subject:9020:1786558867907932200,{'subject': 'reg.exe'},19912391
subject:9260:1786559767463828100,{'subject': 'powershell.exe'},19961455
subject:9368:1786558867796856100,{'subject': 'cmd.exe'},19912184
subject:9696:1786558304556468400,{'subject': 'powershell.exe'},19886477
subject:9720:1786558461945274500,{'subject': 'HOSTNAME.EXE'},19894456
subject:9840:1786558304628613300,{'subject': 'conhost.exe'},19886638
