subject:1092:1786724207701199400,{'subject': 'PING.EXE'},18029207
subject:1120:1786724196121525200,{'subject': 'PING.EXE'},18027204
subject:1128:1786724197199258300,{'subject': 'PING.EXE'},18027435
subject:1160:1786724204694330300,{'subject': 'PING.EXE'},18028745
subject:1224:1786724133895755400,{'subject': 'conhost.exe'},18022490
subject:1280:1786724205194996200,{'subject': 'PING.EXE'},18028822
subject:1408:1786724111617353500,{'subject': 'net1.exe'},18021607
subject:1520:1786724209704670200,{'subject': 'PING.EXE'},18029515
subject:1660:1786723997738482200,{'subject': 'powershell.exe'},18009221
subject:1668:1786724215665328000,{'subject': 'powershell.exe'},18029954
subject:1704:1786724209203900400,{'subject': 'PING.EXE'},18029438
subject:1760:1786724101576768200,{'subject': 'net1.exe'},18020610
subject:1760:1786724202690281400,{'subject': 'PING.EXE'},18028359
subject:2000:1786724103226153700,{'subject': 'cmd.exe'},18020683
subject:2000:1786724204210444900,{'subject': 'PING.EXE'},18028667
subject:2028:1786724104992968200,{'subject': 'cmd.exe'},18021018
subject:2028:1786724206196408600,{'subject': 'PING.EXE'},18028976
subject:2136:1786724199716037100,{'subject': 'PING.EXE'},18027897
subject:2220:1786724215668796400,{'subject': 'conhost.exe'},18029965
subject:232:1786724205695316400,{'subject': 'PING.EXE'},18028899
subject:2596:1786724095749188400,{'subject': 'conhost.exe'},18015759
subject:3000:1786724201208628900,{'subject': 'PING.EXE'},18028128
subject:3084:1786724207198765000,{'subject': 'PING.EXE'},18029130
subject:3328:1786724198199868500,{'subject': 'PING.EXE'},18027589
subject:3392:1786724097749759500,{'subject': 'systeminfo.exe'},18016295
subject:3392:1786724200707068200,{'subject': 'PING.EXE'},18028051
subject:3820:1786724200206140500,{'subject': 'PING.EXE'},18027974
subject:3832:1786724208200652500,{'subject': 'PING.EXE'},18029284
subject:388:1786724133891505900,{'subject': 'cmd.exe'},18022480
subject:4004:1786724210205723400,{'subject': 'PING.EXE'},18029592
subject:4088:1786724196025822800,{'subject': 'conhost.exe'},18026914
subject:4296:1786724181278613400,{'subject': 'conhost.exe'},18026633
subject:4520:1786724238898812900,{'subject': 'tar.exe'},18036903
subject:4528:1786724161477334000,{'subject': 'cmd.exe'},18025746
subject:4620:1786724142724321900,{'subject': 'cmd.exe'},18024226
subject:4636:1786724131916420700,{'subject': 'conhost.exe'},18021778
subject:4688:1786724101480409400,{'subject': 'cmd.exe'},18020348
