subject:10000:1786548417791304500,{'subject': 'cmd.exe'},21159802
subject:10008:1786545753593301600,{'subject': 'cmd.exe'},21082520
subject:10012:1786548324211306100,{'subject': 'cmd.exe'},21155334
subject:10028:1786549813934419900,{'subject': 'cmd.exe'},21206206
subject:10148:1786545999720513700,{'subject': 'cmd.exe'},21087722
subject:1020:1786545598907639000,{'subject': 'cmd.exe'},21082227
subject:10260:1786555026373649800,{'subject': 'cmd.exe'},21375016
subject:10296:1786552919752822400,{'subject': 'cmd.exe'},21301674
subject:10336:1786552267366761400,{'subject': 'cmd.exe'},21281448
subject:10360:1786550841788617800,{'subject': 'fsutil.exe'},21251994
subject:10380:1786551957073125200,{'subject': 'conhost.exe'},21276302
subject:10392:1786546431851217200,{'subject': 'cmd.exe'},21102996
subject:10496:1786553013233516600,{'subject': 'cmd.exe'},21303470
subject:10544:1786549565901414200,{'subject': 'conhost.exe'},21185968
subject:10544:1786552825613102800,{'subject': 'conhost.exe'},21296815
subject:10556:1786545753598943600,{'subject': 'conhost.exe'},21082530
subject:10604:1786551147392881300,{'subject': 'cmd.exe'},21255769
subject:10608:1786549441038605700,{'subject': 'cmd.exe'},21185520
subject:10680:1786549688785491100,{'subject': 'conhost.exe'},21200719
subject:10688:1786545349209519100,{'subject': 'cmd.exe'},21067333
subject:10696:1786545349213577000,{'subject': 'conhost.exe'},21067343
subject:10744:1786553013233764800,{'subject': 'cmd.exe'},21303471
subject:10880:1786551056120856400,{'subject': 'cmd.exe'},21254983
subject:10884:1786554806943926500,{'subject': 'cmd.exe'},21365278
subject:10900:1786549813940081600,{'subject': 'conhost.exe'},21206225
subject:11068:1786546216454173200,{'subject': 'conhost.exe'},21099127
subject:11104:1786550003712371600,{'subject': 'conhost.exe'},21209720
subject:11128:1786546430857307100,{'subject': 'SIHClient.exe'},21103375
subject:11160:1786552176952356400,{'subject': 'conhost.exe'},21280387
subject:11196:1786550717645767300,{'subject': 'conhost.exe'},21250961
subject:11200:1786555736834130600,{'subject': 'cmd.exe'},21392887
subject:1204:1786553013233495200,{'subject': 'cmd.exe'},21303469
subject:1252:1786550717640025300,{'subject': 'cmd.exe'},21250951
subject:1308:1786549159158811900,{'subject': 'conhost.exe'},21166556
subject:1504:1786544942887975100,{'subject': 'cmd.exe'},21053352
subject:1512:1786549062893642900,{'subject': 'conhost.exe'},21164962
subject:1632:1786543921116985400,{'subject': 'ROUTE.EXE'},21006647
subject:1708:1786552730181794200,{'subject': 'conhost.exe'},21295950
subject:1748:1786553689431169000,{'subject': 'conhost.exe'},21327071
subject:1808:1786543241009016900,{'subject': 'cmd.exe'},20990159
subject:1928:1786544231812047600,{'subject': 'conhost.exe'},21010360
subject:1948:1786546431863000700,{'subject': 'conhost.exe'},21103019
subject:2256:1786552482640384600,{'subject': 'conhost.exe'},21288234
subject:2264:1786544325147143900,{'subject': 'powershell.exe'},21012143
subject:2264:1786553013238581600,{'subject': 'conhost.exe'},21303505
subject:2268:1786554033219675000,{'subject': 'conhost.exe'},21338162
subject:2424:1786543022888780700,{'subject': 'net.exe'},20987912
subject:2436:1786543023886368800,{'subject': 'cmd.exe'},20987705
subject:2436:1786555026377700200,{'subject': 'conhost.exe'},21375026
subject:2676:1786543023890182000,{'subject': 'conhost.exe'},20987715
subject:280:1786548417790150000,{'subject': 'SIHClient.exe'},21159801
subject:2828:1786551863256474100,{'subject': 'conhost.exe'},21269606
subject:2848:1786544819993413100,{'subject': 'conhost.exe'},21047639
subject:2964:1786543147429704100,{'subject': 'powershell.exe'},20988787
subject:2972:1786552825608161800,{'subject': 'cmd.exe'},21296794
subject:3108:1786555859541918400,{'subject': 'cmd.exe'},21393236
subject:3180:1786549345226880400,{'subject': 'conhost.exe'},21179696
subject:3180:1786550841681523500,{'subject': 'cmd.exe'},21251787
subject:3300:1786542776284243400,{'subject': 'schtasks.exe'},20977129
subject:3408:1786546927269983800,{'subject': 'cmd.exe'},21122540
