file:1660:1786723997738482200:c:/users/admin/appdata/local/microsoft/clr_v4.0/usagelogs/powershell.exe.log,{'file': 'C:\\Users\\admin\\AppData\\Local\\Microsoft\\CLR_v4.0\\UsageLogs\\powershell.exe.log'},18009467
file:1660:1786723997738482200:c:/users/admin/appdata/local/microsoft/windows/powershell/moduleanalysiscache,{'file': 'C:\\Users\\admin\\AppData\\Local\\Microsoft\\Windows\\PowerShell\\ModuleAnalysisCache'},18010230
file:1660:1786723997738482200:c:/users/admin/appdata/local/microsoft/windows/powershell/startupprofiledata-noninteractive,{'file': 'C:\\Users\\admin\\AppData\\Local\\Microsoft\\Windows\\PowerShell\\StartupProfileData-NonInteractive'},18010129
file:1660:1786723997738482200:c:/users/admin/appdata/local/temp/__psscriptpolicytest_kmuu11m0.zqx.psm1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_kmuu11m0.zqx.psm1'},18009768
file:1660:1786723997738482200:c:/users/admin/appdata/local/temp/__psscriptpolicytest_q0atwoxw.x0t.ps1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_q0atwoxw.x0t.ps1'},18009760
file:1660:1786723997738482200:c:/users/admin/appdata/local/temp/hh1tvq3c/hh1tvq3c.0.cs,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\hh1tvq3c\\hh1tvq3c.0.cs'},18010549
file:1660:1786723997738482200:c:/users/admin/appdata/local/temp/hh1tvq3c/hh1tvq3c.cmdline,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\hh1tvq3c\\hh1tvq3c.cmdline'},18010551
file:1660:1786723997738482200:c:/users/admin/appdata/local/temp/hh1tvq3c/hh1tvq3c.out,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\hh1tvq3c\\hh1tvq3c.out'},18010554
file:1660:1786723997738482200:c:/users/admin/appdata/local/temp/up.ps1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\up.ps1'},18010508
file:1660:1786723997738482200:c:/users/admin/appdata/local/temp/update.exe,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\update.exe'},18010938
file:1668:1786724215665328000:c:/users/admin/appdata/local/temp/__psscriptpolicytest_3cqz3brv.drp.psm1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_3cqz3brv.drp.psm1'},18031151
file:1668:1786724215665328000:c:/users/admin/appdata/local/temp/__psscriptpolicytest_bapina41.ykb.ps1,{'file': 'C:\\Users\\admin\\AppData\\Local\\Temp\\__PSScriptPolicyTest_bapina41.ykb.ps1'},18031150
