file:4074:1786505192937688061:/home/ubuntu/downloads/security-update,{'file': '/home/ubuntu/Downloads/security-update'},18658545
file:4183:1786505275662570033:/usr/bin/update-checker,{'file': '/usr/bin/update-checker'},18662980
file:4184:1786505277425769631:/etc/cron.d/update-checker,{'file': '/etc/cron.d/update-checker'},18662985
file:4714:1786505326295026770:/home/ubuntu/downloads/loot/shadow.bak,{'file': '/home/ubuntu/Downloads/loot/shadow.bak'},18673496
file:4716:1786505328306345491:/home/ubuntu/downloads/loot/key4.db,{'file': '/home/ubuntu/Downloads/loot/key4.db'},18673538
file:4717:1786505328308582188:/home/ubuntu/downloads/loot/logins.json,{'file': '/home/ubuntu/Downloads/loot/logins.json'},18673576
file:4718:1786505330049175629:/home/ubuntu/downloads/loot/id_rsa.bak,{'file': '/home/ubuntu/Downloads/loot/id_rsa.bak'},18673614
file:4719:1786505331868657816:/home/ubuntu/downloads/loot/bash_history.bak,{'file': '/home/ubuntu/Downloads/loot/bash_history.bak'},18673652
netflow:10585:1786511409222677409:tcp:10.30.30.43:44282:10.40.40.10:443,{'netflow': '10.30.30.43:44282 -> 10.40.40.10:443'},18871349
netflow:10585:1786511409222677409:tcp:10.30.30.43:44284:10.40.40.10:443,{'netflow': '10.30.30.43:44284 -> 10.40.40.10:443'},18872054
netflow:11412:1786512129449929689:tcp:10.30.30.43:44286:10.40.40.10:443,{'netflow': '10.30.30.43:44286 -> 10.40.40.10:443'},18898661
netflow:11412:1786512129449929689:tcp:10.30.30.43:44290:10.40.40.10:443,{'netflow': '10.30.30.43:44290 -> 10.40.40.10:443'},18898666
netflow:11412:1786512129449929689:tcp:10.30.30.43:44292:10.40.40.10:443,{'netflow': '10.30.30.43:44292 -> 10.40.40.10:443'},18916409
netflow:12977:1786513467946755378:tcp:10.30.30.43:44294:10.40.40.10:443,{'netflow': '10.30.30.43:44294 -> 10.40.40.10:443'},18949868
netflow:12977:1786513467946755378:tcp:10.30.30.43:44298:10.40.40.10:443,{'netflow': '10.30.30.43:44298 -> 10.40.40.10:443'},18951180
netflow:12977:1786513467946755378:tcp:10.30.30.43:44300:10.40.40.10:443,{'netflow': '10.30.30.43:44300 -> 10.40.40.10:443'},19011203
netflow:15829:1786514940913282111:tcp:10.30.30.43:44306:10.40.40.10:443,{'netflow': '10.30.30.43:44306 -> 10.40.40.10:443'},19051936
netflow:15829:1786514940913282111:tcp:10.30.30.43:44308:10.40.40.10:443,{'netflow': '10.30.30.43:44308 -> 10.40.40.10:443'},19071345
netflow:15829:1786514940913282111:tcp:10.30.30.43:44312:10.40.40.10:443,{'netflow': '10.30.30.43:44312 -> 10.40.40.10:443'},19072596
netflow:15829:1786514940913282111:tcp:10.30.30.43:44314:10.40.40.10:443,{'netflow': '10.30.30.43:44314 -> 10.40.40.10:443'},19073975
netflow:1946:1786503684830770478:tcp:10.30.30.43:44238:10.40.40.10:443,{'netflow': '10.30.30.43:44238 -> 10.40.40.10:443'},18655916
netflow:1946:1786503684830770478:tcp:10.30.30.43:44240:10.40.40.10:443,{'netflow': '10.30.30.43:44240 -> 10.40.40.10:443'},18655934
netflow:1946:1786503684830770478:tcp:10.30.30.43:44246:10.40.40.10:443,{'netflow': '10.30.30.43:44246 -> 10.40.40.10:443'},18674745
netflow:1946:1786503684830770478:tcp:10.30.30.43:44248:10.40.40.10:443,{'netflow': '10.30.30.43:44248 -> 10.40.40.10:443'},18675496
netflow:4053:1786505175233867809:tcp:10.30.30.43:44242:10.40.40.10:443,{'netflow': '10.30.30.43:44242 -> 10.40.40.10:443'},18658043
netflow:4074:1786505192937688061:tcp:10.30.30.43:44244:10.40.40.10:443,{'netflow': '10.30.30.43:44244 -> 10.40.40.10:443'},18658544
netflow:4086:1786505194207036042:tcp:10.30.30.43:58498:10.40.40.20:8888,{'netflow': '10.30.30.43:58498 -> 10.40.40.20:8888'},18659088
netflow:4086:1786505194209349187:tcp:10.30.30.43:58498:10.40.40.20:8888,{'netflow': '10.30.30.43:58498 -> 10.40.40.20:8888'},18659045
netflow:4086:1786505194209387397:tcp:10.30.30.43:58498:10.40.40.20:8888,{'netflow': '10.30.30.43:58498 -> 10.40.40.20:8888'},18659046
netflow:4086:1786505231405805043:tcp:10.30.30.43:58498:10.40.40.20:8888,{'netflow': '10.30.30.43:58498 -> 10.40.40.20:8888'},18659136
netflow:4194:1786505295659051236:icmp:10.30.30.43:0:10.30.30.1:0,{'netflow': '10.30.30.43:0 -> 10.30.30.1:0'},18663130
netflow:4194:1786505295659051236:icmp:10.30.30.43:1:10.30.30.1:0,{'netflow': '10.30.30.43:1 -> 10.30.30.1:0'},18663131
netflow:4194:1786505295659051236:udp:10.30.30.43:36876:10.30.30.1:1025,{'netflow': '10.30.30.43:36876 -> 10.30.30.1:1025'},18663129
netflow:4200:1786505295663961552:icmp:10.30.30.43:0:10.30.30.4:0,{'netflow': '10.30.30.43:0 -> 10.30.30.4:0'},18663182
netflow:4200:1786505295663961552:udp:10.30.30.43:37060:10.30.30.4:1025,{'netflow': '10.30.30.43:37060 -> 10.30.30.4:1025'},18663181
netflow:4204:1786505295675899166:icmp:10.30.30.43:0:10.30.30.6:0,{'netflow': '10.30.30.43:0 -> 10.30.30.6:0'},18663306
netflow:4204:1786505295675899166:udp:10.30.30.43:56552:10.30.30.6:1025,{'netflow': '10.30.30.43:56552 -> 10.30.30.6:1025'},18663304
netflow:4205:1786505295671146140:icmp:10.30.30.43:0:10.30.30.5:0,{'netflow': '10.30.30.43:0 -> 10.30.30.5:0'},18663212
netflow:4205:1786505295671146140:udp:10.30.30.43:54327:10.30.30.5:1025,{'netflow': '10.30.30.43:54327 -> 10.30.30.5:1025'},18663211
netflow:4208:1786505295779131159:icmp:10.30.30.43:0:10.30.30.7:0,{'netflow': '10.30.30.43:0 -> 10.30.30.7:0'},18665554
netflow:4208:1786505295779131159:udp:10.30.30.43:52130:10.30.30.7:1025,{'netflow': '10.30.30.43:52130 -> 10.30.30.7:1025'},18665553
netflow:4284:1786505295718898487:icmp:10.30.30.43:0:10.30.30.12:0,{'netflow': '10.30.30.43:0 -> 10.30.30.12:0'},18664208
netflow:4284:1786505295718898487:udp:10.30.30.43:50303:10.30.30.12:1025,{'netflow': '10.30.30.43:50303 -> 10.30.30.12:1025'},18664207
netflow:4285:1786505295705929207:icmp:10.30.30.43:0:10.30.30.13:0,{'netflow': '10.30.30.43:0 -> 10.30.30.13:0'},18664016
netflow:4285:1786505295705929207:udp:10.30.30.43:37437:10.30.30.13:1025,{'netflow': '10.30.30.43:37437 -> 10.30.30.13:1025'},18664014
netflow:4286:1786505295760174180:icmp:10.30.30.43:0:10.30.30.14:0,{'netflow': '10.30.30.43:0 -> 10.30.30.14:0'},18665119
netflow:4286:1786505295760174180:udp:10.30.30.43:57914:10.30.30.14:1025,{'netflow': '10.30.30.43:57914 -> 10.30.30.14:1025'},18665114
netflow:4287:1786505295712041391:icmp:10.30.30.43:0:10.30.30.15:0,{'netflow': '10.30.30.43:0 -> 10.30.30.15:0'},18666580
netflow:4287:1786505295712041391:udp:10.30.30.43:44534:10.30.30.15:1025,{'netflow': '10.30.30.43:44534 -> 10.30.30.15:1025'},18666579
netflow:4288:1786505295758646338:icmp:10.30.30.43:0:10.30.30.16:0,{'netflow': '10.30.30.43:0 -> 10.30.30.16:0'},18665646
netflow:4288:1786505295758646338:udp:10.30.30.43:52497:10.30.30.16:1025,{'netflow': '10.30.30.43:52497 -> 10.30.30.16:1025'},18665638
netflow:4289:1786505295739567772:icmp:10.30.30.43:0:10.30.30.17:0,{'netflow': '10.30.30.43:0 -> 10.30.30.17:0'},18664596
netflow:4289:1786505295739567772:udp:10.30.30.43:39650:10.30.30.17:1025,{'netflow': '10.30.30.43:39650 -> 10.30.30.17:1025'},18664595
netflow:4290:1786505295710677966:icmp:10.30.30.43:0:10.30.30.18:0,{'netflow': '10.30.30.43:0 -> 10.30.30.18:0'},18664128
netflow:4290:1786505295710677966:udp:10.30.30.43:60163:10.30.30.18:1025,{'netflow': '10.30.30.43:60163 -> 10.30.30.18:1025'},18664127
netflow:4291:1786505295705813851:icmp:10.30.30.43:0:10.30.30.19:0,{'netflow': '10.30.30.43:0 -> 10.30.30.19:0'},18664015
netflow:4291:1786505295705813851:udp:10.30.30.43:42479:10.30.30.19:1025,{'netflow': '10.30.30.43:42479 -> 10.30.30.19:1025'},18664013
netflow:4292:1786505295686285710:icmp:10.30.30.43:0:10.30.30.20:0,{'netflow': '10.30.30.43:0 -> 10.30.30.20:0'},18663538
netflow:4292:1786505295686285710:icmp:10.30.30.43:8:10.30.30.20:0,{'netflow': '10.30.30.43:8 -> 10.30.30.20:0'},18666112
netflow:4292:1786505295686285710:udp:10.30.30.43:55835:10.30.30.20:1025,{'netflow': '10.30.30.43:55835 -> 10.30.30.20:1025'},18663537
netflow:4293:1786505295761633975:icmp:10.30.30.43:0:10.30.30.29:0,{'netflow': '10.30.30.43:0 -> 10.30.30.29:0'},18666051
netflow:4293:1786505295761633975:udp:10.30.30.43:58613:10.30.30.29:1025,{'netflow': '10.30.30.43:58613 -> 10.30.30.29:1025'},18665179
netflow:4294:1786505295682900203:icmp:10.30.30.43:0:10.30.30.30:0,{'netflow': '10.30.30.43:0 -> 10.30.30.30:0'},18663456
netflow:4294:1786505295682900203:udp:10.30.30.43:46631:10.30.30.30:1025,{'netflow': '10.30.30.43:46631 -> 10.30.30.30:1025'},18663455
